,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,accident_severity,speed_excess_kmh,is_night
6836,6,15,5,4,2,0,1,2,44.37,50,759.3,1,37.0,5.8,4,0.0,1.0,0.0,0,0.0,0
6837,3,8,0,0,0,2,3,1,80.27,60,631.9,1,37.0,3.6,4,0.0,1.0,0.0,1,20.269999999999996,0
6838,5,14,5,4,0,1,0,2,32.69,120,781.7,1,37.0,7.4,0,0.0,0.0,0.0,0,0.0,0
6839,5,18,3,3,3,1,0,1,102.3,30,261.3,1,34.0,7.5,2,1.0,1.0,2.0,2,72.3,0
6840,1,0,1,2,0,0,0,1,41.94,120,742.3,2,50.0,21.1,4,0.0,1.0,0.0,0,0.0,1
6841,6,6,2,2,3,0,0,1,115.12,50,397.6,6,38.0,6.2,4,0.0,1.0,3.0,2,65.12,0
6842,0,16,0,4,0,0,3,1,71.71,50,429.0,1,38.0,7.7,3,0.0,1.0,3.0,1,21.709999999999994,0
6843,5,19,0,1,1,5,4,3,35.93,50,838.7,1,37.0,15.6,2,1.0,1.0,0.0,0,0.0,0
6844,5,18,5,4,3,0,3,3,56.28,100,563.4,5,37.0,11.3,2,0.0,1.0,0.0,1,0.0,0
6845,4,19,1,4,3,3,1,1,57.05,100,501.2,2,46.0,9.5,3,0.0,1.0,0.0,1,0.0,0
6846,4,22,6,0,2,0,0,1,96.4,60,283.0,4,40.0,4.8,4,0.0,1.0,4.0,2,36.400000000000006,1
6847,6,20,5,4,0,0,0,4,35.53,60,813.1,3,36.0,4.8,4,0.0,1.0,1.0,0,0.0,0
6848,1,13,3,3,0,0,4,1,83.21,50,489.3,2,33.0,10.1,2,0.0,1.0,3.0,1,33.209999999999994,0
6849,5,9,5,1,0,0,0,2,60.3,100,850.3,3,16.0,16.2,5,0.0,1.0,1.0,0,0.0,0
6850,6,7,1,4,1,1,4,1,95.73,60,378.2,1,35.0,13.5,3,1.0,0.0,1.0,2,35.730000000000004,0
6851,5,2,5,3,0,2,4,2,54.93,60,680.2,3,34.0,10.9,3,0.0,1.0,0.0,1,0.0,1
6852,5,15,3,3,0,4,1,1,70.7,60,230.9,2,37.0,0.0,3,0.0,1.0,4.0,2,10.700000000000003,0
6854,5,15,5,0,0,0,4,1,87.71,60,473.6,4,37.0,11.4,2,0.0,0.0,1.0,1,27.709999999999994,0
6855,4,13,5,1,0,1,1,1,43.31,30,495.2,3,40.0,6.2,3,0.0,0.0,0.0,1,13.310000000000002,0
6856,2,10,0,4,0,2,0,3,101.41,80,225.5,6,16.0,0.0,3,0.0,1.0,4.0,2,21.409999999999997,0
6857,0,9,6,0,0,3,0,3,69.49,60,369.9,2,37.0,14.1,2,0.0,1.0,0.0,1,9.489999999999995,0
6858,6,11,0,3,3,0,0,1,71.35,50,826.1,1,29.0,10.5,1,0.0,1.0,0.0,0,21.349999999999994,0
6859,2,10,0,0,0,2,0,4,97.98,30,305.5,2,28.0,15.0,2,0.0,1.0,4.0,2,67.98,0
6860,1,10,5,1,1,0,0,3,67.48,100,367.4,5,22.0,0.7,1,1.0,1.0,1.0,1,0.0,0
6861,1,19,0,0,0,2,0,4,51.76,80,506.2,3,31.0,6.4,0,0.0,1.0,1.0,1,0.0,0
6862,4,10,3,1,0,2,4,1,113.29,50,200.7,6,56.0,9.2,4,1.0,0.0,1.0,2,63.290000000000006,0
6863,0,21,1,1,3,5,4,1,29.49,80,851.1,1,37.0,16.6,2,0.0,0.0,0.0,0,0.0,1
6864,0,4,1,3,0,0,4,1,64.96,50,563.5,3,21.0,10.1,5,0.0,0.0,2.0,1,14.959999999999994,1
6865,3,17,2,3,0,5,0,3,111.66,60,139.0,3,28.0,1.4,0,1.0,1.0,1.0,2,51.66,0
6866,4,18,3,1,0,2,0,1,85.42,120,374.9,1,36.0,5.7,4,0.0,1.0,4.0,1,0.0,0
6867,0,1,4,1,2,0,0,1,40.43,100,770.6,2,66.0,8.2,4,0.0,1.0,0.0,0,0.0,1
6868,5,3,4,0,3,1,4,3,110.73,50,242.7,2,23.0,19.8,2,1.0,0.0,6.0,2,60.730000000000004,1
6869,0,13,1,3,0,5,2,4,46.44,60,686.5,4,44.0,17.5,4,0.0,1.0,0.0,0,0.0,0
6870,2,17,3,1,0,2,0,1,68.06,60,910.0,1,41.0,9.8,4,0.0,1.0,0.0,0,8.060000000000002,0
6871,2,14,6,4,3,0,0,3,28.17,120,809.3,1,16.0,13.1,1,1.0,0.0,0.0,0,0.0,0
6872,3,13,4,4,0,3,1,0,37.19,60,651.2,1,46.0,18.0,4,0.0,1.0,1.0,0,0.0,0
6873,0,3,3,3,0,1,4,2,126.52,80,315.0,2,49.0,20.1,1,0.0,1.0,7.5,2,46.519999999999996,1
6874,4,21,2,4,0,0,0,1,101.65,60,501.2,3,37.0,2.0,3,0.0,1.0,1.0,2,41.650000000000006,1
6876,2,5,1,3,0,0,1,2,64.76,100,891.2,2,39.0,9.3,3,1.0,1.0,0.0,0,0.0,1
6877,1,0,6,3,0,0,4,1,26.79,50,896.7,1,52.0,15.2,1,0.0,1.0,0.0,0,0.0,1
6878,4,9,3,0,0,0,3,3,50.18,50,764.2,2,49.0,17.9,3,0.0,1.0,0.0,0,0.17999999999999972,0
6879,4,8,5,2,0,0,4,3,74.71,60,523.3,1,39.0,20.2,5,0.0,0.0,0.0,1,14.709999999999994,0
6880,1,21,6,3,0,0,4,1,94.34,120,275.4,2,32.0,0.0,1,0.0,1.0,5.0,2,0.0,1
6881,5,16,6,1,3,0,0,4,96.37,80,199.9,4,41.0,17.6,5,0.0,0.0,4.0,2,16.370000000000005,0
6882,5,5,5,3,0,0,0,1,52.72,60,501.2,2,33.0,9.6,1,0.0,1.0,2.0,1,0.0,1
6883,2,0,6,4,0,5,3,4,48.95,30,815.1,2,52.0,14.9,3,0.0,1.0,1.0,0,18.950000000000003,1
6884,0,17,3,1,2,0,0,1,65.04,60,538.9,2,37.0,10.1,3,1.0,1.0,0.0,1,5.040000000000006,0
6885,3,14,4,3,0,2,3,2,112.2,60,210.1,3,31.0,17.0,1,1.0,1.0,2.0,2,52.2,0
6886,6,4,0,2,3,5,1,3,44.09,80,501.2,1,25.0,8.7,5,0.0,1.0,0.0,0,0.0,1
6887,2,22,5,4,0,3,3,1,90.85,100,501.2,2,49.0,1.5,5,0.0,1.0,7.0,2,0.0,1
6888,4,20,5,1,0,0,0,4,127.73,60,295.6,1,42.0,7.9,0,1.0,1.0,7.0,2,67.73,0
6889,5,11,2,4,3,0,0,1,79.14,50,528.4,2,36.0,4.1,3,0.0,1.0,0.0,1,29.14,0
6890,5,13,1,0,0,0,0,3,81.03,80,210.5,1,57.0,4.4,3,0.0,0.0,7.0,2,1.0300000000000011,0
6891,3,4,6,1,3,2,2,1,70.7,60,863.8,2,38.0,12.6,4,0.0,1.0,0.0,0,10.700000000000003,1
6892,6,19,1,2,0,2,0,4,70.7,60,736.6,1,23.0,10.1,5,0.0,1.0,0.0,0,10.700000000000003,0
6893,2,8,5,2,3,5,0,3,98.41,80,161.6,1,24.0,16.1,2,1.0,0.0,4.0,2,18.409999999999997,0
6894,0,13,1,4,1,2,4,1,43.51,120,769.0,1,18.0,0.0,1,0.0,1.0,0.0,0,0.0,0
6896,5,7,0,4,3,3,4,3,111.29,60,153.1,4,55.0,10.1,0,0.0,0.0,5.0,2,51.290000000000006,0
6897,4,17,1,4,2,0,0,3,83.56,50,99.6,6,38.0,11.0,4,1.0,0.0,3.0,2,33.56,0
6899,3,1,2,4,2,0,1,3,117.48,50,350.3,3,25.0,2.8,2,1.0,0.0,2.0,2,67.48,1
6900,5,12,6,1,0,0,0,1,74.63,100,585.6,2,27.0,8.5,2,0.0,1.0,2.0,1,0.0,0
6901,1,11,5,3,0,1,4,1,42.28,80,911.8,1,37.0,15.2,3,0.0,1.0,1.0,0,0.0,0
6902,0,7,3,4,3,2,4,1,32.33,80,741.4,4,25.0,20.0,1,0.0,1.0,1.0,0,0.0,0
6903,2,8,2,4,0,2,2,3,52.12,100,700.5,2,43.0,7.5,2,0.0,0.0,0.0,0,0.0,0
6904,4,7,6,4,1,1,3,1,88.48,120,234.6,3,31.0,0.9,3,0.0,1.0,4.0,2,0.0,0
6905,5,17,3,3,0,2,0,3,80.22,60,513.0,2,42.0,5.7,5,0.0,1.0,0.0,1,20.22,0
6906,3,9,2,4,0,1,0,1,42.77,50,804.1,1,45.0,25.3,5,0.0,1.0,0.0,0,0.0,0
6907,6,9,3,0,1,2,4,0,65.64,30,501.2,2,47.0,13.4,3,1.0,1.0,2.0,1,35.64,0
6909,1,19,3,4,0,3,4,4,76.93,100,559.3,1,41.0,19.9,3,0.0,0.0,3.0,1,0.0,0
6910,0,18,5,4,1,0,4,3,42.57,80,788.4,1,40.0,22.1,3,0.0,1.0,0.0,0,0.0,0
6911,2,6,5,2,0,0,4,0,60.73,50,546.2,4,49.0,11.8,1,0.0,1.0,0.0,1,10.729999999999997,0
6912,1,19,3,4,3,2,1,1,55.46,30,447.7,3,44.0,3.5,0,0.0,1.0,3.0,1,25.46,0
6913,4,12,2,2,0,1,0,1,47.21,120,784.9,1,32.0,16.3,1,0.0,1.0,1.0,0,0.0,0
6914,0,3,6,3,0,0,3,1,60.26,80,363.6,1,41.0,12.6,3,0.0,1.0,2.0,1,0.0,1
6915,1,12,1,4,0,2,0,1,70.7,60,449.7,2,47.0,0.0,4,0.0,1.0,2.0,1,10.700000000000003,0
6916,5,12,6,4,0,2,0,1,55.63,120,534.7,1,50.0,5.7,5,0.0,1.0,0.0,1,0.0,0
6917,4,0,1,4,3,0,2,4,23.87,60,746.4,2,43.0,8.5,4,0.0,1.0,2.0,0,0.0,1
6918,0,19,0,3,0,0,3,1,90.64,100,483.9,1,35.0,0.7,1,0.0,0.0,0.0,1,0.0,0
6919,1,9,2,4,0,0,0,3,46.91,100,750.5,1,28.0,15.3,4,0.0,1.0,1.0,0,0.0,0
6920,0,21,3,2,0,0,4,3,56.26,30,374.2,4,46.0,8.7,4,1.0,0.0,0.0,1,26.259999999999998,1
6921,5,18,1,1,0,0,1,1,70.7,80,769.4,3,44.0,10.1,3,0.0,1.0,0.0,0,0.0,0
6922,0,12,3,1,0,2,0,1,66.46,80,559.6,2,35.0,5.6,2,0.0,1.0,1.0,1,0.0,0
6923,5,15,1,1,3,0,3,3,51.59,80,488.0,4,38.0,11.0,1,0.0,1.0,1.0,1,0.0,0
6924,0,13,1,2,0,3,0,0,71.35,100,476.2,3,44.0,8.9,5,0.0,0.0,1.0,1,0.0,0
6925,0,12,5,4,0,5,4,3,117.21,100,226.9,1,25.0,17.2,4,1.0,1.0,7.0,2,17.209999999999994,0
6927,1,20,3,0,3,2,0,1,91.45,30,157.4,4,17.0,21.5,2,0.0,1.0,5.0,2,61.45,0
6928,0,12,2,4,1,5,4,4,70.7,60,779.2,1,37.0,9.8,5,0.0,1.0,0.0,0,10.700000000000003,0
6929,4,12,3,0,0,3,0,3,112.16,80,274.6,4,35.0,16.4,3,1.0,0.0,1.0,2,32.16,0
6930,2,18,3,1,0,2,0,0,103.17,80,288.5,5,34.0,8.0,1,0.0,0.0,4.0,2,23.17,0
6931,2,18,4,3,0,0,2,3,41.36,30,865.8,1,37.0,11.1,4,0.0,1.0,0.0,0,11.36,0
6932,4,8,5,4,0,5,1,2,114.91,50,331.4,3,50.0,12.4,1,0.0,0.0,3.0,2,64.91,0
6933,2,19,6,0,0,0,0,0,61.04,80,501.2,1,43.0,10.1,4,0.0,1.0,1.0,1,0.0,0
6934,0,22,0,4,1,0,0,1,70.7,80,284.4,3,60.0,11.9,0,1.0,0.0,6.0,2,0.0,1
6935,4,15,5,3,0,1,0,1,44.73,30,789.2,1,24.0,15.5,5,0.0,1.0,0.0,0,14.729999999999997,0
6936,6,17,2,4,0,2,0,1,99.32,50,266.6,1,36.0,10.9,1,0.0,1.0,6.0,2,49.31999999999999,0
6937,1,7,1,3,0,5,4,1,64.35,50,979.8,1,32.0,15.5,3,0.0,1.0,0.0,0,14.349999999999994,0
6938,4,20,4,0,0,0,0,1,79.45,60,587.4,1,34.0,7.6,2,0.0,1.0,2.0,1,19.450000000000003,0
6940,0,18,0,2,0,4,4,3,70.7,120,910.9,1,61.0,6.8,2,0.0,1.0,2.0,0,0.0,0
6941,4,15,5,4,1,2,0,4,81.2,60,266.5,3,16.0,14.8,1,0.0,0.0,4.0,2,21.200000000000003,0
6942,2,6,1,1,0,0,3,4,79.76,50,423.5,1,37.0,12.1,2,0.0,1.0,1.0,1,29.760000000000005,0
6944,2,19,5,3,3,0,4,4,81.8,60,501.2,1,30.0,16.4,0,1.0,1.0,2.0,1,21.799999999999997,0
6945,5,23,0,3,2,0,0,1,107.77,30,179.3,2,37.0,17.7,0,1.0,0.0,2.0,2,77.77,1
6947,4,17,6,3,3,0,0,4,70.7,30,436.7,3,35.0,4.5,5,0.0,1.0,2.0,1,40.7,0
6948,6,8,4,4,0,0,0,1,58.61,100,482.9,3,41.0,0.0,1,0.0,1.0,1.0,1,0.0,0
6949,6,15,2,3,0,0,0,1,71.31,60,555.6,3,36.0,7.5,2,0.0,1.0,2.0,1,11.310000000000002,0
6951,6,9,5,1,1,0,0,3,115.06,50,179.4,1,41.0,10.1,4,1.0,0.0,1.0,2,65.06,0
6952,0,18,5,0,1,1,4,1,99.77,30,304.5,3,43.0,4.0,5,1.0,1.0,3.0,2,69.77,0
6953,3,13,0,2,0,0,3,1,111.06,100,501.2,2,43.0,10.1,1,0.0,0.0,2.0,2,11.060000000000002,0
6954,6,9,3,4,3,0,3,1,92.36,30,274.8,2,27.0,10.1,3,0.0,0.0,1.0,2,62.36,0
6955,3,8,1,4,3,2,1,3,109.24,60,96.8,2,49.0,12.5,3,1.0,0.0,4.0,2,49.239999999999995,0
6956,3,13,2,4,0,0,4,4,109.39,100,195.2,6,51.0,13.5,2,0.0,1.0,3.0,2,9.39,0
6957,4,10,3,0,0,0,0,3,101.12,50,244.4,6,32.0,6.8,5,0.0,1.0,5.0,2,51.120000000000005,0
6958,6,21,0,3,3,2,0,1,29.57,60,776.0,1,26.0,16.0,4,0.0,1.0,0.0,0,0.0,1
6959,4,22,6,0,0,0,0,3,122.59,80,256.8,6,36.0,0.0,3,1.0,0.0,5.0,2,42.59,1
6960,0,15,5,2,3,5,4,1,45.13,30,1035.9,1,47.0,13.7,3,0.0,1.0,0.0,0,15.130000000000003,0
6961,5,1,4,3,0,2,4,1,108.51,30,259.1,5,29.0,12.1,1,1.0,0.0,2.0,2,78.51,1
6962,3,9,5,0,0,0,0,3,102.59,30,179.4,5,41.0,7.5,1,1.0,0.0,4.0,2,72.59,0
6963,3,6,3,4,0,4,4,0,46.06,100,884.2,3,25.0,13.5,3,0.0,1.0,0.0,0,0.0,0
6964,5,22,1,3,0,0,4,3,51.43,50,394.0,1,37.0,12.3,1,0.0,0.0,0.0,1,1.4299999999999997,1
6965,4,18,3,3,0,5,0,1,109.45,100,236.0,3,32.0,1.7,4,0.0,0.0,6.0,2,9.450000000000003,0
6966,1,4,3,0,3,3,0,1,58.25,50,930.2,1,49.0,0.0,3,0.0,1.0,0.0,0,8.25,1
6967,3,12,1,2,3,2,0,1,40.53,50,756.2,1,38.0,11.4,2,0.0,1.0,1.0,0,0.0,0
6969,2,14,6,1,1,4,1,3,68.32,60,540.2,1,33.0,16.4,5,1.0,1.0,2.0,1,8.319999999999993,0
6970,6,17,1,4,3,0,0,0,27.37,100,707.1,1,16.0,9.9,3,0.0,1.0,0.0,0,0.0,0
6971,0,12,3,4,1,5,0,3,52.32,30,774.2,1,37.0,10.0,3,0.0,1.0,0.0,0,22.32,0
6972,6,13,3,4,1,3,0,4,109.1,100,272.9,2,48.0,6.8,5,0.0,0.0,6.0,2,9.099999999999994,0
6973,6,2,3,4,1,2,0,3,56.87,50,493.7,2,30.0,2.8,4,0.0,1.0,0.0,1,6.869999999999997,1
6974,3,13,1,4,3,2,3,3,114.4,100,375.2,5,57.0,1.9,3,1.0,0.0,7.5,2,14.400000000000006,0
6975,4,16,3,2,3,5,4,4,72.75,30,426.4,3,32.0,0.0,0,0.0,1.0,2.0,1,42.75,0
6976,2,21,0,0,0,0,0,1,70.92,30,454.7,2,29.0,10.1,5,1.0,1.0,1.0,1,40.92,1
6977,5,10,5,1,3,2,4,3,90.32,30,168.6,3,24.0,15.6,3,0.0,1.0,7.5,2,60.31999999999999,0
6978,0,20,3,4,0,5,0,3,70.7,80,820.3,1,23.0,10.1,4,0.0,0.0,1.0,0,0.0,0
6979,2,21,6,0,0,0,4,3,57.42,60,458.5,1,50.0,12.9,0,0.0,0.0,0.0,1,0.0,1
6980,5,5,0,0,3,1,2,4,108.91,80,223.0,4,31.0,19.6,4,0.0,1.0,7.0,2,28.909999999999997,1
6981,6,11,0,0,0,2,0,1,45.95,120,969.8,2,44.0,15.4,3,0.0,1.0,2.0,0,0.0,0
6982,1,5,1,1,3,0,0,1,99.43,60,180.0,5,58.0,8.1,3,0.0,0.0,7.5,2,39.43000000000001,1
6983,6,18,2,0,0,0,0,1,39.6,80,845.6,3,29.0,1.7,4,0.0,1.0,2.0,0,0.0,0
6984,1,22,0,2,0,0,0,2,46.09,60,821.4,1,44.0,11.0,2,1.0,1.0,0.0,0,0.0,1
6987,2,9,2,3,0,0,0,1,119.67,80,120.2,4,42.0,8.8,0,1.0,0.0,3.0,2,39.67,0
6988,1,19,3,2,0,2,0,1,68.52,30,514.1,1,35.0,12.4,1,0.0,1.0,3.0,1,38.519999999999996,0
6990,2,8,4,2,3,2,0,1,25.97,120,501.2,1,26.0,6.7,0,0.0,1.0,0.0,0,0.0,0
6991,0,10,2,2,2,5,0,1,54.49,60,836.3,1,48.0,10.1,3,0.0,0.0,0.0,0,0.0,0
6992,2,12,5,0,1,3,1,1,70.7,30,909.7,4,30.0,4.5,3,0.0,1.0,0.0,0,40.7,0
6993,2,22,3,4,0,2,4,4,52.37,60,879.8,2,41.0,9.7,3,0.0,1.0,0.0,0,0.0,1
6994,1,16,6,3,2,0,0,1,114.44,80,362.9,3,40.0,18.3,2,0.0,0.0,1.0,2,34.44,0
6995,4,19,1,1,0,0,3,1,65.53,50,606.2,5,50.0,11.2,5,0.0,1.0,1.0,1,15.530000000000001,0
6996,6,2,0,4,1,2,0,3,71.35,100,562.9,3,35.0,8.7,3,0.0,1.0,1.0,1,0.0,1
6997,5,1,5,4,2,1,4,1,45.72,100,834.1,1,44.0,25.3,0,0.0,1.0,0.0,0,0.0,1
6998,0,7,2,1,3,1,0,3,39.43,100,844.8,2,32.0,16.4,1,0.0,1.0,1.0,0,0.0,0
6999,3,1,0,0,0,3,4,3,103.51,100,258.0,2,37.0,19.4,2,0.0,0.0,3.0,2,3.510000000000005,1
7000,2,16,3,3,1,2,1,1,39.99,60,835.0,1,22.0,25.3,2,0.0,1.0,0.0,0,0.0,0
7002,4,7,2,0,0,0,4,1,61.13,100,514.3,1,29.0,5.2,5,0.0,1.0,2.0,1,0.0,0
7004,2,11,2,3,3,2,4,1,26.18,50,798.6,1,39.0,11.2,2,0.0,1.0,0.0,0,0.0,0
7005,4,2,2,1,0,0,0,4,56.42,60,894.1,1,50.0,5.2,0,0.0,1.0,0.0,0,0.0,1
7006,3,15,2,1,0,2,0,4,110.83,50,369.0,3,37.0,15.7,5,0.0,1.0,4.0,2,60.83,0
7009,1,18,2,0,0,2,0,4,70.44,60,746.2,1,37.0,7.5,2,0.0,1.0,0.0,0,10.439999999999998,0
7010,6,7,4,1,0,0,3,0,95.17,100,220.8,6,35.0,10.1,4,0.0,0.0,4.0,2,0.0,0
7011,4,13,5,4,0,2,1,1,68.43,50,603.1,3,44.0,10.3,2,0.0,1.0,0.0,1,18.430000000000007,0
7012,2,12,3,4,0,0,3,1,75.82,30,341.9,1,51.0,12.0,4,0.0,0.0,0.0,1,45.81999999999999,0
7013,5,21,6,4,0,4,3,1,50.45,30,804.6,1,24.0,10.4,1,0.0,1.0,0.0,0,20.450000000000003,1
7014,5,1,6,4,3,4,0,1,70.7,60,572.4,3,60.0,15.3,4,0.0,1.0,2.0,1,10.700000000000003,1
7015,1,17,2,4,0,2,1,2,117.0,30,235.0,3,52.0,2.5,3,0.0,0.0,5.0,2,87.0,0
7016,3,9,4,4,0,1,4,4,102.19,60,323.7,3,25.0,14.5,3,0.0,0.0,5.0,2,42.19,0
7017,4,12,3,1,3,0,0,2,48.36,60,647.2,3,37.0,11.8,0,0.0,1.0,0.0,0,0.0,0
7018,0,2,5,1,1,1,3,4,48.91,80,565.4,2,46.0,4.5,2,0.0,1.0,2.0,1,0.0,1
7020,5,2,3,3,1,2,0,3,40.82,100,753.1,3,49.0,25.3,1,0.0,1.0,0.0,0,0.0,1
7021,2,10,0,3,1,0,0,3,80.18,100,590.5,2,51.0,0.8,3,0.0,1.0,3.0,1,0.0,0
7023,5,15,6,1,3,2,4,4,50.22,80,863.5,2,37.0,6.0,5,0.0,1.0,1.0,0,0.0,0
7024,1,11,3,1,3,0,3,3,80.45,30,467.8,1,65.0,13.1,2,0.0,1.0,2.0,1,50.45,0
7025,6,19,1,3,3,0,1,3,104.12,30,395.3,1,26.0,9.4,0,0.0,0.0,2.0,2,74.12,0
7026,1,15,5,4,3,0,0,1,70.7,60,809.3,1,27.0,15.3,2,0.0,1.0,0.0,0,10.700000000000003,0
7027,0,12,6,1,0,0,1,4,112.16,80,192.9,1,33.0,10.3,3,1.0,1.0,5.0,2,32.16,0
7028,6,11,4,0,2,0,0,2,63.68,80,400.4,1,28.0,10.1,0,0.0,0.0,1.0,1,0.0,0
7029,1,0,4,1,1,0,4,0,109.72,50,293.7,6,39.0,16.0,5,0.0,1.0,3.0,2,59.72,1
7030,6,16,0,3,2,5,1,1,41.63,60,709.8,1,37.0,13.1,5,1.0,1.0,0.0,0,0.0,0
7031,5,20,1,0,2,3,4,1,70.7,60,797.8,1,43.0,4.1,3,0.0,1.0,0.0,0,10.700000000000003,0
7032,5,16,2,2,0,0,4,0,70.7,60,480.4,1,32.0,8.8,3,0.0,0.0,0.0,1,10.700000000000003,0
7033,5,8,3,1,3,0,0,1,74.48,80,527.4,1,19.0,11.2,0,0.0,1.0,2.0,1,0.0,0
7034,3,10,3,3,2,0,0,1,122.16,60,251.7,1,24.0,10.1,1,0.0,0.0,6.0,2,62.16,0
7036,2,17,1,1,3,2,3,1,65.77,60,619.3,1,37.0,4.1,4,0.0,1.0,1.0,1,5.769999999999996,0
7037,2,10,1,3,0,2,0,1,40.02,60,689.1,1,16.0,11.4,0,0.0,1.0,0.0,0,0.0,0
7038,2,14,5,1,0,0,0,0,64.88,60,543.5,2,42.0,9.1,5,0.0,1.0,1.0,1,4.8799999999999955,0
7039,6,7,4,4,0,0,4,3,52.11,100,857.2,1,29.0,10.1,0,0.0,1.0,1.0,0,0.0,0
7040,2,15,1,2,3,0,0,3,56.03,30,776.7,3,54.0,10.4,0,0.0,1.0,0.0,0,26.03,0
7041,2,8,4,0,0,0,0,1,91.85,80,506.9,3,49.0,13.7,4,0.0,1.0,3.0,1,11.849999999999994,0
7042,2,17,5,1,0,1,4,3,46.52,80,583.0,4,37.0,1.8,0,0.0,1.0,2.0,1,0.0,0
7044,3,19,6,1,0,0,1,1,95.29,100,203.1,1,42.0,3.9,4,0.0,0.0,4.0,2,0.0,0
7046,4,23,3,4,1,0,3,4,107.79,50,283.0,5,37.0,10.1,2,1.0,0.0,3.0,2,57.790000000000006,1
7047,4,17,3,1,0,4,0,1,64.07,80,527.6,6,51.0,3.6,5,0.0,1.0,0.0,1,0.0,0
7048,2,7,5,0,2,1,0,1,45.26,80,897.9,1,46.0,8.0,2,0.0,1.0,0.0,0,0.0,0
7049,0,16,4,1,3,0,0,3,104.47,60,501.2,3,40.0,14.6,5,0.0,0.0,4.0,2,44.47,0
7050,2,11,5,1,0,2,0,4,50.12,30,879.3,1,37.0,14.5,4,0.0,1.0,1.0,0,20.119999999999997,0
7051,6,11,3,4,0,3,4,3,15.58,50,666.5,2,37.0,20.2,3,0.0,1.0,0.0,0,0.0,0
7053,0,7,3,4,0,0,0,4,44.17,50,501.2,1,37.0,10.5,3,0.0,1.0,0.0,0,0.0,0
7054,0,13,2,4,0,1,0,1,119.81,80,256.9,2,27.0,15.0,4,1.0,0.0,6.0,2,39.81,0
7055,4,15,2,1,3,2,3,1,92.64,60,229.7,2,32.0,10.1,4,0.0,1.0,4.0,2,32.64,0
7056,5,2,3,4,2,0,0,4,66.32,80,552.5,3,40.0,12.2,2,0.0,0.0,1.0,1,0.0,1
7057,4,4,2,2,0,0,1,3,70.7,50,511.1,1,58.0,2.3,4,0.0,1.0,0.0,1,20.700000000000003,1
7059,4,16,5,4,0,2,1,0,70.7,60,318.4,4,37.0,14.3,1,0.0,0.0,4.0,2,10.700000000000003,0
7060,0,21,2,2,3,0,0,1,28.48,50,669.2,1,43.0,10.1,4,1.0,0.0,1.0,0,0.0,1
7061,4,21,4,3,0,0,4,0,69.42,50,417.3,1,32.0,0.6,1,0.0,1.0,1.0,1,19.42,1
7062,6,10,0,0,0,2,4,3,70.7,50,578.9,5,43.0,0.9,5,0.0,1.0,1.0,1,20.700000000000003,0
7063,5,18,5,2,1,2,0,3,78.36,50,501.2,2,34.0,11.8,2,0.0,1.0,1.0,1,28.36,0
7064,0,11,3,4,0,2,3,4,71.92,50,541.1,2,29.0,11.7,3,1.0,1.0,2.0,1,21.92,0
7065,2,18,2,2,0,0,0,0,108.91,30,501.2,2,29.0,10.1,3,0.0,0.0,5.0,2,78.91,0
7066,0,17,3,4,3,2,0,4,54.44,60,645.7,2,20.0,8.1,0,0.0,0.0,0.0,0,0.0,0
7067,0,19,5,1,1,3,1,1,70.7,60,936.6,2,44.0,14.6,0,0.0,1.0,0.0,0,10.700000000000003,0
7068,3,8,5,1,0,0,2,2,80.13,100,172.5,4,51.0,16.5,0,0.0,1.0,7.0,2,0.0,0
7069,0,7,0,2,0,5,0,2,69.51,60,537.2,3,46.0,12.4,3,0.0,1.0,0.0,1,9.510000000000005,0
7070,3,6,5,3,0,0,4,1,27.29,60,775.3,1,37.0,16.6,5,0.0,1.0,0.0,0,0.0,0
7071,4,1,4,3,3,3,1,0,109.81,50,230.5,6,22.0,12.1,1,0.0,0.0,3.0,2,59.81,1
7072,0,20,3,2,3,0,2,2,59.56,120,980.6,1,43.0,15.6,3,0.0,1.0,0.0,0,0.0,0
7073,2,10,6,0,0,0,4,1,72.27,120,468.3,1,42.0,7.6,4,0.0,1.0,1.0,1,0.0,0
7074,6,21,1,4,0,3,3,1,85.35,50,323.4,3,56.0,15.1,3,0.0,0.0,3.0,2,35.349999999999994,1
7075,0,9,1,4,3,0,3,1,24.46,60,803.3,3,33.0,12.8,4,0.0,1.0,1.0,0,0.0,0
7076,1,3,1,3,0,0,4,4,37.36,50,849.0,4,44.0,5.1,2,0.0,1.0,0.0,0,0.0,1
7077,1,15,3,1,3,2,0,1,89.29,60,240.4,2,37.0,0.2,3,0.0,0.0,6.0,2,29.290000000000006,0
7078,2,10,5,2,1,0,1,2,68.47,50,465.3,2,49.0,15.3,1,0.0,1.0,3.0,1,18.47,0
7079,2,5,3,4,3,0,0,1,70.7,60,501.2,1,47.0,14.9,3,0.0,1.0,0.0,0,10.700000000000003,1
7081,4,10,0,1,1,5,4,1,70.7,60,228.5,3,43.0,15.5,1,1.0,0.0,0.0,2,10.700000000000003,0
7082,0,13,4,1,1,2,4,4,70.7,50,141.1,2,17.0,13.3,4,0.0,1.0,4.0,2,20.700000000000003,0
7083,3,8,2,2,3,0,0,1,115.11,30,359.0,4,27.0,10.1,1,1.0,1.0,4.0,2,85.11,0
