accident_id,date,time,day_of_week,hour,state,road_type,junction_type,weather_condition,road_condition,light_condition,speed_kmh,speed_limit_kmh,visibility_m,num_vehicles,driver_age,driver_experience_yrs,vehicle_type,alcohol_involved,seatbelt_worn,num_casualties,redundant_record_id,system_flag,random_noise_code,useless_ratio,accident_severity
ACC02496,2021-02-22,16:00,Wednesday,16,IL,One-way,T-Junction,Clear,Dry,,64.28,80,778.0,3,16.0,16.1,Car,0.0,,1,2496,PROCESSED,484926,0.099,Minor
ACC05939,2020-06-21,14:00,Saturday,14,NY,Rural Road,None,Stormy,Dry,Dawn,122.31,50,289.2,1,38.0,3.4,Van,0.0,,3,5939,PROCESSED,191503,0.9944,Severe
ACC06351,2020-10-15,15:00,Friday,15,CA.,Expressway,None,Windy,Wet,Dusk,43.89,30,895.2,1,37.0,5.0,Bus,0.0,1.0,0,6351,PROCESSED,240118,0.0284,Minor
ACC07999,2021-11-24,08:00,Tuesday,8,Florida,Highway,Crossroads,Rainy,Icy,Night - Lit,98.07,50,,3,41.0,7.2,Van,0.0,1.0,2,7999,PROCESSED,424631,0.3295,Moderate
ACC03171,2021-02-17,10:00,Friday,10,Texas,One-way,Crossroads,Clear,Dry,Daylight,79.31,100,,1,28.0,6.6,Truck,0.0,1.0,1,3171,PROCESSED,504354,0.932,Moderate
ACC02042,2022-03-08,07:00,Monday,7,CA.,Rural Road,None,Rainy,Icy,Daylight,102.0,100,319.0,3,34.0,3.6,Car,0.0,1.0,7,2042,PROCESSED,966390,0.2892,Severe
ACC01184,2023-12-26,13:00,Saturday,13,FL,Highway,Roundabout,Misty,Wet,Night - Lit,93.66,60,287.5,2,33.0,10.7,Motorcycle,1.0,1.0,1,1184,PROCESSED,959098,0.9573,Severe
ACC04462,2020-05-06,16:00,Saturday,16,CA,Rural Road,Slip Road,Rainy,Icy,Night - Lit,117.26,120,,4,54.0,10.0,Van,0.0,0.0,3,4462,PROCESSED,969629,0.6187,Severe
ACC06017,2023-12-04,10:00,Wednesday,10,Florida,Highway,None,Fair,Wet,Dawn,,50,839.7,1,38.0,7.5,SUV,0.0,,0,6017,PROCESSED,553750,0.5011,Minor
ACC02864,2023-10-17,05:00,Wednesday,5,Ill.,Urban Road,None,Windy,Dry,Daylight,46.68,50,814.2,1,24.0,17.4,Motorcycle,0.0,1.0,0,2864,PROCESSED,285349,0.3869,Minor
ACC02718,2023-03-18,06:00,Tuesday,6,WA,Rural Road,None,Rainy,Icy,Daylight,66.06,50,550.4,4,39.0,8.3,,0.0,1.0,0,2718,PROCESSED,586836,0.8808,Moderate
ACC04931,2023-01-28,14:00,Sunday,14,WA,Rural Road,Slip Road,Stormy,Wet,Night - Lit,54.34,30,629.6,2,43.0,3.7,Truck,0.0,1.0,0,4931,PROCESSED,870708,0.0896,Moderate
ACC07933,2022-06-21,17:00,Tuesday,17,Texas,One-way,None,Fair,Dry,Daylight,33.35,60,870.3,1,25.0,17.2,SUV,0.0,1.0,0,7933,PROCESSED,902695,0.9932,Minor
ACC06420,2021-09-23,22:00,Friday,22,Texas,Rural Road,T-Junction,Snowy,Dry,Daylight,85.76,120,271.8,4,31.0,17.7,Motorcycle,1.0,0.0,4,6420,PROCESSED,884484,0.8033,Severe
ACC01839,2020-09-02,21:00,Wednesday,21,FL,Highway,None,Rainy,Dry,Night - Lit,,80,737.2,2,,12.7,Bus,1.0,1.0,0,1839,PROCESSED,386939,0.227,Minor
ACC01917,2022-03-23,11:00,Saturday,11,fl,Highway,Slip Road,,Wet,Daylight,71.34,30,623.4,3,,10.6,Motorcycle,0.0,1.0,0,1917,PROCESSED,200111,0.3181,Moderate
ACC01495,2021-11-01,03:00,Friday,3,NY,Highway,T-Junction,Foggy,Wet,,46.66,100,944.6,2,37.0,,Motorcycle,0.0,1.0,0,1495,PROCESSED,434190,0.302,Minor
ACC03855,2023-05-16,14:00,Thursday,14,ny,Rural Road,Crossroads,Clear,Dry,Night - Unlit,47.86,30,885.5,1,24.0,18.9,SUV,0.0,,0,3855,PROCESSED,513248,0.0394,Minor
ACC02471,2021-03-24,18:00,Wednesday,18,ny,Rural Road,Crossroads,,Wet,Daylight,71.58,120,689.3,3,,4.5,Truck,,1.0,1,2471,PROCESSED,588911,0.8174,Moderate
ACC01151,2023-11-28,07:00,Wednesday,7,ny,Rural Road,None,Rainy,Potholed,Night - Lit,94.56,30,364.0,7,38.0,0.0,Bus,0.0,1.0,3,1151,PROCESSED,844106,0.109,Severe
ACC06850,2021-12-20,17:00,Sunday,17,N.Y.,Urban Road,Roundabout,,Potholed,Night - Lit,60.75,50,476.9,4,48.0,0.0,Motorcycle,1.0,1.0,0,6850,PROCESSED,244029,0.0549,Moderate
ACC01285,2020-04-07,16:00,Thursday,16,NY,Urban Road,None,Stormy,Dry,Dawn,101.08,120,253.5,4,30.0,7.0,Van,0.0,1.0,4,1285,PROCESSED,706060,0.5654,Severe
ACC06650,2020-05-16,20:00,Saturday,20,IL,Rural Road,Crossroads,,,Daylight,40.93,80,849.4,2,27.0,8.9,Bus,0.0,1.0,0,6650,PROCESSED,483609,0.3293,Minor
ACC01599,2023-06-15,21:00,Monday,21,Ill.,One-way,None,Clear,Wet,Night - Lit,29.29,30,777.2,2,43.0,5.4,Van,,1.0,0,1599,PROCESSED,986765,0.7744,Minor
ACC07639,2022-04-04,08:00,Sunday,8,NY,Highway,Roundabout,,Dry,Night - Lit,53.08,80,641.8,3,17.0,2.2,SUV,0.0,1.0,2,7639,PROCESSED,360325,0.7644,Moderate
ACC01314,2023-03-28,20:00,Wednesday,20,NY,Rural Road,Roundabout,Clear,Dry,Night - Unlit,65.96,80,523.5,1,16.0,,Car,0.0,1.0,4,1314,PROCESSED,535377,0.052,Moderate
ACC06866,2022-05-19,10:00,Saturday,10,Texas,Rural Road,None,Windy,,Dusk,119.1,50,138.0,1,35.0,11.5,Motorcycle,,0.0,4,6866,PROCESSED,212301,0.9441,Severe
ACC01959,2022-09-18,19:00,Wednesday,19,Ill.,Highway,T-Junction,Snowy,Icy,Night - Lit,67.4,50,552.5,3,23.0,5.3,Bus,0.0,1.0,3,1959,PROCESSED,955290,0.404,Moderate
ACC03171,2021-02-17,10:00,Friday,10,Texas,One-way,Crossroads,Clear,Dry,Daylight,79.31,100,,1,28.0,6.6,Truck,0.0,1.0,1,3171,PROCESSED,504354,0.932,Moderate
ACC04579,2021-08-21,15:00,Saturday,15,TX,Highway,None,CLEAR,Potholed,Daylight,70.41,60,434.7,1,39.0,0.0,Truck,0.0,1.0,1,4579,PROCESSED,140189,0.8499,Moderate
ACC02595,2021-01-03,19:00,Thursday,19,fl,Rural Road,None,Clear,Wet,Night - Unlit,68.68,120,517.7,3,47.0,8.9,Motorcycle,0.0,1.0,0,2595,PROCESSED,170202,0.7503,Moderate
ACC02128,2020-12-05,05:00,Saturday,5,CA.,Highway,None,Clear,Dry,Night - Unlit,102.63,80,328.2,6,16.0,2.3,SUV,0.0,0.0,2,2128,PROCESSED,908645,0.78,Severe
ACC02345,2020-07-28,19:00,Saturday,19,fl,Expressway,Roundabout,Foggy,,Daylight,54.81,80,765.4,2,,2.2,Van,0.0,1.0,1,2345,PROCESSED,677749,0.9942,Minor
ACC06379,2021-07-31,10:00,Saturday,10,TX,Rural Road,None,Clear,Dry,Daylight,33.44,100,746.5,2,48.0,7.2,,0.0,1.0,0,6379,PROCESSED,811012,0.4307,Minor
ACC06943,2021-01-20,18:00,Friday,18,Texas,Urban Road,T-Junction,Rainy,Wet,Dusk,99.52,50,,3,27.0,,Motorcycle,1.0,1.0,3,6943,PROCESSED,672165,0.1818,Severe
ACC06019,2023-12-22,07:00,Friday,7,Washington,Highway,Crossroads,,Dry,Night - Lit,95.26,60,294.7,5,18.0,13.6,Car,1.0,1.0,5,6019,PROCESSED,737513,0.6858,Severe
ACC06051,2022-02-15,22:00,Saturday,22,ny,Rural Road,None,Windy,Dry,,33.17,60,876.3,2,54.0,18.2,,0.0,1.0,1,6051,PROCESSED,859801,0.5866,Minor
ACC00903,2023-09-25,04:00,Friday,4,TX,Expressway,T-Junction,Foggy,Wet,Daylight,59.96,60,,2,19.0,16.5,Truck,0.0,1.0,0,903,PROCESSED,995000,0.4531,Minor
ACC07453,2021-08-14,12:00,Saturday,12,Ohio,Urban Road,None,Clear,Dry,Dawn,31.3,50,767.7,2,44.0,4.9,Bus,0.0,1.0,1,7453,PROCESSED,944494,0.0889,Minor
ACC07050,2021-05-31,08:00,Monday,8,OH,Urban Road,Crossroads,Snowy,Potholed,Night - Lit,120.07,30,231.3,2,25.0,8.0,Motorcycle,1.0,1.0,4,7050,PROCESSED,679859,0.8519,Severe
ACC01779,2023-04-06,07:00,Monday,7,Tx,Rural Road,Crossroads,Snowy,Wet,,62.97,60,897.1,1,44.0,16.4,,0.0,1.0,1,1779,PROCESSED,894346,0.7124,Minor
ACC03017,2021-05-03,10:00,Sunday,10,CA,Expressway,Crossroads,Foggy,Wet,Night - Unlit,35.46,100,840.8,1,29.0,9.9,Van,0.0,1.0,0,3017,PROCESSED,303705,0.6498,Minor
ACC04928,2022-07-15,10:00,Wednesday,10,Illinois,One-way,Roundabout,Rainy,Dry,Night - Lit,112.27,80,226.8,2,36.0,,SUV,1.0,1.0,5,4928,PROCESSED,117474,0.9244,Severe
ACC01364,2020-06-23,03:00,Tuesday,3,CA,Expressway,Crossroads,Snowy,,Night - Lit,42.41,50,811.0,1,37.0,9.6,Truck,0.0,1.0,0,1364,PROCESSED,901616,0.4082,Minor
ACC02180,2022-10-06,16:00,Wednesday,16,ny,Rural Road,Roundabout,Windy,Dry,Night - Lit,92.57,50,186.7,2,27.0,,,0.0,0.0,3,2180,PROCESSED,998166,0.9191,Severe
ACC04016,2020-05-03,21:00,Thursday,21,Ill.,Rural Road,None,Rainy,Icy,Dawn,78.33,30,643.7,2,16.0,0.4,Van,0.0,1.0,0,4016,PROCESSED,901910,0.8814,Moderate
ACC05113,2023-07-31,02:00,Thursday,2,CA,Rural Road,T-Junction,Clear,Dry,Daylight,41.41,100,819.2,1,29.0,18.7,SUV,0.0,1.0,1,5113,PROCESSED,326568,0.8327,Minor
ACC00650,2022-11-11,08:00,Monday,8,TX,Rural Road,Crossroads,Clear,Wet,Dawn,130.23,50,199.3,5,29.0,12.7,Van,,0.0,3,650,PROCESSED,288432,0.6284,Severe
ACC04424,2023-06-14,12:00,Saturday,12,WA,Urban Road,Crossroads,Clear,Potholed,Daylight,49.2,30,785.9,1,42.0,0.0,Bus,0.0,1.0,0,4424,PROCESSED,229425,0.0248,Minor
ACC02273,2021-05-18,16:00,Tuesday,16,Florida,Highway,Crossroads,Foggy,Under Construction,Daylight,52.85,30,807.6,1,39.0,14.8,,0.0,1.0,1,2273,PROCESSED,714188,0.4669,Minor
ACC05961,2023-05-29,09:00,Wednesday,9,Washington,Highway,None,Clear,Dry,Daylight,65.74,50,532.3,1,22.0,9.5,SUV,0.0,1.0,1,5961,PROCESSED,802421,0.2794,Moderate
ACC03849,2023-12-14,14:00,Saturday,14,California,Highway,None,Clear,Dry,Daylight,47.85,100,882.7,1,61.0,15.9,Motorcycle,0.0,,1,3849,PROCESSED,725889,0.714,Minor
ACC07546,2021-11-03,18:00,Wednesday,18,TX,Highway,Crossroads,Rainy,,Night - Lit,33.99,60,813.9,3,51.0,13.5,,0.0,1.0,0,7546,PROCESSED,390777,0.2472,Minor
ACC03650,2022-11-28,20:00,Wednesday,20,NY,Highway,Slip Road,Clear,,Daylight,73.2,50,,1,75.0,10.4,SUV,0.0,1.0,2,3650,PROCESSED,866306,0.3618,Moderate
ACC01126,2023-08-07,08:00,Wednesday,8,N.Y.,Highway,Crossroads,,Icy,Dawn,69.08,80,507.7,1,36.0,0.0,SUV,0.0,0.0,2,1126,PROCESSED,111333,0.9885,Moderate
ACC06969,2020-10-27,16:00,Friday,16,Tx,One-way,Crossroads,Clear,Dry,Daylight,,80,753.2,1,49.0,6.3,Van,,1.0,1,6969,PROCESSED,314367,0.0464,Minor
ACC04036,2021-06-27,17:00,Tuesday,17,ny,Expressway,T-Junction,,Dry,Daylight,73.91,100,367.5,2,62.0,14.4,SUV,0.0,0.0,5,4036,PROCESSED,590021,0.6204,Moderate
ACC05605,2021-03-06,20:00,Friday,20,TX,Rural Road,Crossroads,Clear,Wet,Night - Lit,99.13,80,239.6,2,31.0,18.2,Truck,0.0,1.0,3,5605,PROCESSED,349870,0.5539,Severe
ACC03133,2021-09-05,12:00,Wednesday,12,TX,Expressway,None,Clear,Dry,Daylight,28.88,120,747.9,1,55.0,4.6,,0.0,1.0,0,3133,PROCESSED,977322,0.5556,Minor
ACC00301,2020-05-14,00:00,Wednesday,0,Washington,Expressway,None,Stormy,Wet,Night - Unlit,52.25,50,719.6,1,,10.2,Motorcycle,0.0,1.0,0,301,PROCESSED,559073,0.167,Minor
ACC05144,2023-04-06,13:00,Wednesday,13,ny,Urban Road,Slip Road,Clear,Dry,Night - Lit,66.92,60,647.3,3,,,Motorcycle,0.0,,2,5144,PROCESSED,166334,0.69,Moderate
ACC04357,2021-03-13,13:00,Sunday,13,N.Y.,Expressway,Crossroads,Rainy,Dry,,59.81,30,580.3,2,52.0,2.8,Van,0.0,,1,4357,PROCESSED,561154,0.6666,Moderate
ACC02272,2020-12-13,01:00,Monday,1,ny,Expressway,Roundabout,Rainy,Dry,,40.27,120,754.8,2,27.0,6.5,,0.0,1.0,0,2272,PROCESSED,747032,0.3077,Minor
ACC02305,2023-06-25,04:00,Wednesday,4,Tx,Urban Road,Slip Road,Wet Weather,Wet,Night - Unlit,,100,901.3,1,37.0,15.2,SUV,0.0,,0,2305,PROCESSED,715141,0.9714,Minor
ACC06005,2021-09-11,18:00,Tuesday,18,Florida,Highway,None,Wet Weather,Icy,Daylight,67.24,100,502.9,1,36.0,6.4,SUV,0.0,1.0,2,6005,PROCESSED,822924,0.0885,Moderate
ACC01080,2022-01-08,16:00,Wednesday,16,Tx,Expressway,None,Windy,Wet,,60.45,50,430.4,3,28.0,23.0,Car,0.0,,1,1080,PROCESSED,286438,0.3941,Moderate
ACC07064,2020-05-25,22:00,Saturday,22,Illinois,Urban Road,T-Junction,Clear,Dry,Night - Lit,73.69,80,,2,16.0,18.2,,0.0,1.0,1,7064,PROCESSED,189890,0.69,Moderate
ACC00480,2021-09-04,21:00,Friday,21,Texas,Urban Road,None,Snowy,Dry,Night - Unlit,118.63,120,509.1,1,,18.8,Van,0.0,0.0,3,480,PROCESSED,739973,0.0756,Moderate
ACC03360,2021-06-09,20:00,Friday,20,Tx,Rural Road,Roundabout,Foggy,Under Construction,Night - Lit,75.82,30,477.5,4,34.0,5.2,Bus,0.0,1.0,2,3360,PROCESSED,816222,0.1769,Moderate
ACC00609,2021-06-24,05:00,Friday,5,OH,Highway,Roundabout,Windy,Dry,Daylight,,30,771.8,1,26.0,3.3,Van,0.0,1.0,2,609,PROCESSED,640368,0.1935,Minor
ACC01340,2021-04-02,15:00,Sunday,15,Ill.,Expressway,None,Rainy,Under Construction,,43.45,60,724.0,1,39.0,3.6,Van,0.0,0.0,0,1340,PROCESSED,846593,0.9575,Minor
ACC06520,2023-10-08,20:00,Tuesday,20,N.Y.,Rural Road,None,Windy,Wet,Daylight,97.29,80,,3,16.0,22.5,Van,0.0,1.0,5,6520,PROCESSED,843946,0.8337,Severe
ACC03260,2020-03-03,14:00,Thursday,14,CA,Highway,None,Windy,Potholed,Daylight,67.27,50,,2,,14.9,SUV,0.0,1.0,2,3260,PROCESSED,351680,0.5174,Moderate
ACC03616,2023-07-24,07:00,Tuesday,7,N.Y.,Rural Road,Crossroads,Clear,Dry,Night - Lit,50.6,30,862.7,2,38.0,6.6,,0.0,1.0,0,3616,PROCESSED,460875,0.699,Minor
ACC00513,2020-07-22,19:00,Monday,19,ny,Urban Road,T-Junction,Foggy,Dry,Dusk,76.01,100,173.6,4,,10.6,Car,0.0,,2,513,PROCESSED,271567,0.2873,Severe
ACC02968,2020-03-04,17:00,Friday,17,Washington,Highway,None,foggy,Wet,,62.09,60,517.8,1,16.0,8.9,SUV,0.0,1.0,0,2968,PROCESSED,713055,0.133,Moderate
ACC04967,2021-03-26,18:00,Thursday,18,NY,One-way,Slip Road,Foggy,Icy,Night - Lit,,50,735.3,1,31.0,7.8,SUV,0.0,1.0,0,4967,PROCESSED,754133,0.6398,Minor
ACC06555,2023-09-06,17:00,Wednesday,17,ny,Urban Road,None,Clear,Dry,,70.86,120,454.0,2,49.0,2.1,Motorcycle,0.0,0.0,0,6555,PROCESSED,428955,0.3746,Moderate
ACC02460,2021-06-10,16:00,Friday,16,TX,Urban Road,T-Junction,Clear,Dry,Daylight,,120,408.8,1,21.0,2.5,Motorcycle,1.0,,3,2460,PROCESSED,718373,0.2559,Severe
ACC01436,2023-06-28,20:00,Tuesday,20,OH,Highway,None,Clear,Potholed,Daylight,74.44,100,479.3,1,,4.2,Truck,0.0,1.0,0,1436,PROCESSED,393120,0.1002,Moderate
ACC01900,2023-10-04,15:00,Wednesday,15,Tx,Urban Road,Slip Road,Clear,Icy,Dusk,44.37,50,759.3,1,,5.8,Truck,0.0,1.0,0,1900,PROCESSED,584338,0.2458,Minor
ACC01401,2020-02-08,08:00,Sunday,8,California,Expressway,None,Rainy,Under Construction,Daylight,80.27,60,631.9,1,,3.6,Truck,0.0,,0,1401,PROCESSED,675385,0.205,Moderate
ACC02311,2023-01-21,14:00,Tuesday,14,Texas,Urban Road,None,Foggy,Dry,Dusk,32.69,120,781.7,1,37.0,7.4,Bus,0.0,0.0,0,2311,PROCESSED,745175,0.056,Minor
ACC06678,2022-07-12,18:00,Tuesday,18,NY,Rural Road,T-Junction,Foggy,Dry,Daylight,102.3,30,261.3,1,34.0,7.5,Motorcycle,1.0,1.0,2,6678,PROCESSED,515935,0.8749,Severe
ACC05158,2020-08-20,00:00,Monday,0,fl,One-way,Crossroads,Sunny,Dry,Daylight,41.94,120,742.3,2,50.0,21.1,Truck,0.0,1.0,0,5158,PROCESSED,949662,0.5762,Minor
ACC03912,2021-06-29,06:00,Wednesday,6,Ill.,One-way,T-Junction,clear,Dry,Daylight,115.12,50,397.6,6,38.0,6.2,Truck,0.0,1.0,3,3912,PROCESSED,598963,0.6941,Severe
ACC03731,2020-12-27,16:00,Friday,16,CA,Urban Road,None,,Under Construction,Daylight,71.71,50,429.0,1,38.0,7.7,SUV,0.0,1.0,3,3731,PROCESSED,128054,0.8567,Moderate
ACC04261,2023-01-24,19:00,Tuesday,19,California,Highway,Roundabout,Windy,Wet,Night - Lit,35.93,50,838.7,1,,15.6,Motorcycle,1.0,1.0,0,4261,PROCESSED,341897,0.5147,Minor
ACC02885,2021-01-11,18:00,Tuesday,18,Tx,Urban Road,T-Junction,Clear,Under Construction,Night - Lit,56.28,100,563.4,5,,11.3,Motorcycle,0.0,1.0,0,2885,PROCESSED,876879,0.0785,Moderate
ACC07642,2022-12-10,19:00,Thursday,19,FL,Urban Road,T-Junction,Snowy,Icy,Daylight,57.05,100,,2,46.0,9.5,SUV,0.0,1.0,0,7642,PROCESSED,870597,0.4631,Moderate
ACC04093,2023-10-13,22:00,Thursday,22,Washington,Expressway,Slip Road,,Dry,Daylight,96.4,60,283.0,4,40.0,4.8,Truck,0.0,1.0,4,4093,PROCESSED,410439,0.9914,Severe
ACC03053,2023-09-12,20:00,Wednesday,20,Tx,Urban Road,Crossroads,,Dry,Night - Unlit,35.53,60,813.1,3,36.0,4.8,Truck,0.0,1.0,1,3053,PROCESSED,196987,0.9501,Minor
ACC05230,2023-03-16,13:00,Monday,13,N.Y.,Rural Road,None,,Wet,Daylight,83.21,50,489.3,2,33.0,,Motorcycle,0.0,,3,5230,PROCESSED,962986,0.3003,Moderate
ACC04898,2023-07-04,09:00,Tuesday,9,Texas,Highway,Crossroads,Clear,Dry,Dusk,60.3,100,850.3,3,16.0,16.2,Van,0.0,1.0,1,4898,PROCESSED,289237,0.6108,Minor
ACC03439,2021-09-01,07:00,Wednesday,7,fl,Urban Road,Roundabout,Foggy,Wet,Daylight,95.73,60,378.2,1,35.0,13.5,SUV,1.0,0.0,1,3439,PROCESSED,888316,0.705,Severe
ACC02178,2021-01-29,02:00,Tuesday,2,Texas,Rural Road,Crossroads,Wet Weather,Wet,Dusk,54.93,60,680.2,3,34.0,10.9,SUV,,,0,2178,PROCESSED,303909,0.0422,Moderate
ACC01815,2020-05-26,15:00,Tuesday,15,New York,Rural Road,None,Stormy,Icy,Daylight,,60,230.9,2,,0.0,,0.0,1.0,4,1815,PROCESSED,429987,0.0851,Severe
ACC04801,2023-11-14,03:00,Saturday,3,CA,Urban Road,T-Junction,,Dry,Night - Lit,100.38,80,328.7,2,60.0,14.3,Truck,0.0,,1,4801,PROCESSED,363755,0.1811,Severe
ACC03111,2020-08-02,15:00,Tuesday,15,Texas,Expressway,None,Clear,Wet,Daylight,87.71,60,473.6,4,37.0,11.4,Motorcycle,0.0,0.0,1,3111,PROCESSED,759606,0.5271,Moderate
ACC00510,2023-03-09,13:00,Thursday,13,Tx,Highway,Crossroads,Foggy,Icy,Daylight,43.31,30,495.2,3,40.0,6.2,,0.0,0.0,0,510,PROCESSED,460798,0.7765,Moderate
ACC06553,2022-09-12,10:00,Saturday,10,CA,Urban Road,Crossroads,Rainy,Dry,Night - Lit,101.41,80,225.5,9,16.0,0.0,SUV,0.0,1.0,4,6553,PROCESSED,260845,0.7161,Severe
ACC07747,2022-02-03,09:00,Friday,9,WA,Expressway,None,Snowy,Dry,Night - Lit,69.49,60,369.9,2,37.0,14.1,Motorcycle,0.0,1.0,0,7747,PROCESSED,475473,0.729,Moderate
ACC04821,2020-12-25,11:00,Wednesday,11,CA,Rural Road,T-Junction,,Dry,Daylight,71.35,50,826.1,1,29.0,10.5,Car,0.0,1.0,0,4821,PROCESSED,257987,0.7359,Minor
ACC02504,2021-02-02,10:00,Saturday,10,California,Expressway,None,Rainy,Dry,Night - Unlit,97.98,30,305.5,2,28.0,15.0,Motorcycle,0.0,1.0,4,2504,PROCESSED,848933,0.7154,Severe
ACC01856,2020-04-05,10:00,Monday,10,Texas,Highway,Roundabout,Clear,,Night - Lit,67.48,100,367.4,5,22.0,0.7,Car,1.0,1.0,1,1856,PROCESSED,126129,0.0996,Moderate
ACC04610,2022-10-31,19:00,Monday,19,CA,Expressway,Crossroads,rainy,Dry,Night - Unlit,51.76,80,506.2,3,31.0,6.4,Bus,,1.0,1,4610,PROCESSED,168479,0.6925,Moderate
ACC05841,2022-08-26,10:00,Thursday,10,NY,Highway,Crossroads,Rainy,Wet,Daylight,113.29,50,200.7,8,56.0,9.2,Truck,1.0,0.0,1,5841,PROCESSED,535240,0.6742,Severe
ACC00067,2023-03-08,21:00,Friday,21,fl,Highway,T-Junction,Windy,Wet,Daylight,29.49,80,851.1,1,,16.6,Motorcycle,0.0,0.0,0,67,PROCESSED,489621,0.2993,Minor
ACC00761,2022-09-22,04:00,Friday,4,fl,Rural Road,Crossroads,clear,Wet,Daylight,64.96,50,563.5,3,21.0,,Van,0.0,0.0,2,761,PROCESSED,930873,0.6653,Moderate
ACC01397,2020-10-14,17:00,Sunday,17,IL,Rural Road,Crossroads,Windy,Dry,Night - Lit,111.66,60,139.0,3,28.0,1.4,Bus,1.0,1.0,1,1397,PROCESSED,842572,0.9262,Severe
ACC01622,2020-03-31,18:00,Thursday,18,ny,Highway,Crossroads,Rainy,,Daylight,85.42,120,374.9,1,36.0,5.7,Truck,0.0,1.0,4,1622,PROCESSED,742064,0.9202,Moderate
ACC04707,2021-06-21,01:00,Friday,1,OH,Highway,Slip Road,Clear,Dry,,40.43,100,770.6,2,67.0,8.2,Truck,0.0,1.0,0,4707,PROCESSED,237074,0.2476,Minor
ACC00679,2022-03-16,03:00,Tuesday,3,Ohio,Expressway,T-Junction,Foggy,Wet,Night - Lit,110.73,50,242.7,2,23.0,19.8,Motorcycle,1.0,0.0,6,679,PROCESSED,572284,0.9194,Severe
ACC04469,2022-06-13,13:00,Friday,13,FL,Rural Road,None,Windy,Potholed,Night - Unlit,46.44,60,686.5,4,44.0,17.5,Truck,0.0,1.0,0,4469,PROCESSED,665191,0.1826,Minor
ACC02159,2021-01-02,17:00,Saturday,17,N.Y.,Highway,None,Rainy,Dry,Daylight,68.06,60,910.0,1,41.0,9.8,Truck,0.0,1.0,0,2159,PROCESSED,943201,0.4522,Minor
ACC04285,2021-02-06,14:00,Saturday,14,Washington,Urban Road,T-Junction,Clear,Dry,Night - Lit,28.17,120,809.3,1,16.0,13.1,Car,1.0,0.0,0,4285,PROCESSED,489696,0.8102,Minor
ACC02125,2021-08-14,13:00,Sunday,13,Ohio,Urban Road,None,Snowy,Icy,Dawn,37.19,60,651.2,1,46.0,18.0,Truck,0.0,,1,2125,PROCESSED,886117,0.9676,Minor
ACC07448,2022-08-13,03:00,Friday,3,ny,Rural Road,None,Misty,Wet,Dusk,126.52,80,315.0,2,49.0,20.1,Car,0.0,1.0,8,7448,PROCESSED,480671,0.8474,Severe
ACC02119,2023-01-01,21:00,Thursday,21,Ill.,Urban Road,Crossroads,Clear,,Daylight,101.65,60,,3,,2.0,SUV,0.0,,1,2119,PROCESSED,865336,0.1777,Severe
ACC04934,2020-07-19,14:00,Sunday,14,OH,Highway,Crossroads,Rain,Wet,Night - Lit,117.11,30,200.1,5,42.0,16.3,Bus,0.0,,2,4934,PROCESSED,605751,0.0383,Severe
ACC03926,2022-12-29,05:00,Saturday,5,fl,Rural Road,Crossroads,CLEAR,Icy,Dusk,64.76,100,891.2,2,39.0,9.3,SUV,1.0,1.0,0,3926,PROCESSED,570090,0.8183,Minor
ACC06446,2023-09-30,00:00,Monday,0,WA,Rural Road,None,Clear,Wet,,26.79,50,896.7,1,52.0,15.2,Car,,1.0,0,6446,PROCESSED,314609,0.403,Minor
ACC01153,2023-07-06,09:00,Thursday,9,N.Y.,Expressway,Crossroads,,Under Construction,Night - Lit,50.18,50,764.2,2,49.0,17.9,,0.0,1.0,0,1153,PROCESSED,721263,0.3626,Minor
ACC01716,2023-12-22,08:00,Thursday,8,Texas,One-way,None,,Wet,Night - Lit,74.71,60,523.3,1,39.0,20.2,Van,,0.0,0,1716,PROCESSED,272242,0.2309,Moderate
ACC06880,2021-03-05,21:00,Monday,21,Washington,Rural Road,Crossroads,Clear,Wet,Daylight,94.34,120,275.4,2,32.0,0.0,Car,0.0,1.0,5,6880,PROCESSED,894480,0.8476,Severe
ACC00243,2020-12-26,16:00,Tuesday,16,Washington,Highway,T-Junction,Clear,Dry,Night - Unlit,96.37,80,199.9,4,41.0,17.6,Van,0.0,0.0,4,243,PROCESSED,938918,0.9082,Severe
ACC07603,2020-03-15,05:00,Tuesday,5,TX,Rural Road,Crossroads,Clear,Dry,Daylight,52.72,60,,2,33.0,9.6,Car,,,2,7603,PROCESSED,318237,0.5913,Moderate
ACC00215,2020-07-13,00:00,Saturday,0,Washington,Urban Road,Crossroads,Windy,Under Construction,Night - Unlit,48.95,30,815.1,2,52.0,14.9,SUV,0.0,1.0,1,215,PROCESSED,532399,0.1086,Minor
ACC05357,2022-03-12,17:00,Friday,17,New York,Highway,Slip Road,CLEAR,Dry,Daylight,65.04,60,538.9,2,37.0,,SUV,1.0,1.0,0,5357,PROCESSED,730806,0.2823,Moderate
ACC06309,2020-08-26,14:00,Sunday,14,OH,Rural Road,Crossroads,Rainy,Under Construction,Dusk,112.2,60,210.1,3,31.0,17.0,Car,1.0,1.0,2,6309,PROCESSED,546807,0.0583,Severe
ACC00453,2021-01-22,04:00,Wednesday,4,CA.,One-way,T-Junction,Windy,Icy,Night - Lit,44.09,80,,1,25.0,8.7,Van,0.0,1.0,0,453,PROCESSED,861512,0.0657,Minor
